2017, KARNATAKA, 29, BAGALKOT, 479, BADAMI, 6084, FAKIRBHUDIHAL, 215152, 1664335, Drinking water, 0, 0, 0, 0, 0, 0, 344235, 344235
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Drinking water, 0, 0, 0, 0, 0, 0, 32846, 32846
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Fuel and fodder, 0, 0, 0, 0, 0, 0, 68000, 68000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Health, 0, 0, 0, 0, 0, 0, 34279, 34279
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Roads, 0, 0, 0, 0, 0, 0, 290869, 290869
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Rural electrification, 0, 0, 0, 0, 0, 0, 49280, 49280
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Rural housing, 0, 0, 0, 0, 0, 0, 50000, 50000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Sanitation, 0, 0, 0, 0, 0, 0, 120000, 120000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Social welfare, 0, 0, 0, 0, 0, 0, 50000, 50000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TULASIGERI, 215202, 1676007, Total, 0, 0, 0, 0, 0, 0, 695274, 695274
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KHAJIDONI, 215194, 1735142, Drinking water, 0, 0, 0, 0, 0, 0, 202448, 202448
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KHAJIDONI, 215194, 1735142, Maintenance of community system, 0, 0, 0, 0, 0, 0, 199000, 199000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KHAJIDONI, 215194, 1735142, Markets and fairs, 0, 0, 0, 0, 0, 0, 141000, 141000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KHAJIDONI, 215194, 1735142, Roads, 0, 0, 0, 0, 0, 0, 90912, 90912
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KHAJIDONI, 215194, 1735142, Rural electrification, 0, 0, 0, 0, 0, 0, 50930, 50930
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KHAJIDONI, 215194, 1735142, Sanitation, 0, 0, 0, 0, 0, 0, 197602, 197602
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KHAJIDONI, 215194, 1735142, Welfare of the weaker sections, 0, 0, 0, 0, 0, 0, 27274, 27274
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KHAJIDONI, 215194, 1735142, Total, 0, 0, 0, 0, 0, 0, 909166, 909166
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MUGALOLLI, 215195, 1670241, Drinking water, 0, 0, 0, 0, 0, 0, 21000, 21000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MUGALOLLI, 215195, 1670241, Education, 0, 0, 0, 0, 0, 0, 157011, 157011
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MUGALOLLI, 215195, 1670241, Maintenance of community system, 0, 0, 0, 0, 0, 0, 29000, 29000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MUGALOLLI, 215195, 1670241, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 46000, 46000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MUGALOLLI, 215195, 1670241, Roads, 0, 0, 0, 0, 0, 0, 92000, 92000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MUGALOLLI, 215195, 1670241, Total, 0, 0, 0, 0, 0, 0, 345011, 345011
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KADAMPUR, 215192, 1745089, Public distribution system, 0, 0, 0, 0, 0, 0, 27328, 27328
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KADAMPUR, 215192, 1745089, Total, 0, 0, 0, 0, 0, 0, 27328, 27328
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENNUR, 215185, 1751454, Cultural activities, 0, 0, 0, 0, 0, 0, 30311, 30311
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENNUR, 215185, 1751454, Drinking water, 0, 0, 0, 0, 0, 0, 115779, 115779
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENNUR, 215185, 1751454, Family welfare, 0, 0, 0, 0, 0, 0, 15155, 15155
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENNUR, 215185, 1751454, Maintenance of community system, 0, 0, 0, 0, 0, 0, 30311, 30311
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENNUR, 215185, 1751454, Sanitation, 0, 0, 0, 0, 0, 0, 15155, 15155
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENNUR, 215185, 1751454, Social forestry and farm forestry, 0, 0, 0, 0, 0, 0, 87300, 87300
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENNUR, 215185, 1751454, Women and child development, 0, 0, 0, 0, 0, 0, 9093, 9093
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENNUR, 215185, 1751454, Total, 0, 0, 0, 0, 0, 0, 303104, 303104
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BEVINAMATTI-S.H, 273093, 1674832, Drinking water, 0, 0, 0, 0, 0, 0, 70000, 70000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BEVINAMATTI-S.H, 273093, 1674832, Public distribution system, 0, 0, 0, 0, 0, 0, 20000, 20000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BEVINAMATTI-S.H, 273093, 1674832, Rural electrification, 0, 0, 0, 0, 0, 0, 60000, 60000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BEVINAMATTI-S.H, 273093, 1674832, Sanitation, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BEVINAMATTI-S.H, 273093, 1674832, Social forestry and farm forestry, 0, 0, 0, 0, 0, 0, 512000, 512000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BEVINAMATTI-S.H, 273093, 1674832, Women and child development, 0, 0, 0, 0, 0, 0, 29900, 29900
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BEVINAMATTI-S.H, 273093, 1674832, Total, 0, 0, 0, 0, 0, 0, 841900, 841900
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KADALIMATTI, 215191, 1680131, Agriculture, 0, 0, 0, 0, 0, 0, 139500, 139500
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KADALIMATTI, 215191, 1680131, Drinking water, 0, 0, 0, 0, 0, 0, 1221500, 1221500
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KADALIMATTI, 215191, 1680131, Roads, 0, 0, 0, 0, 0, 0, 120000, 120000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KADALIMATTI, 215191, 1680131, Rural electrification, 0, 0, 0, 0, 0, 0, 225000, 225000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KADALIMATTI, 215191, 1680131, Welfare of the weaker sections, 0, 0, 0, 0, 0, 0, 25000, 25000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KADALIMATTI, 215191, 1680131, Total, 0, 0, 0, 0, 0, 0, 1731000, 1731000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KALADAGI, 215193, 1616695, Sanitation, 0, 0, 0, 0, 0, 0, 70000, 70000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, KALADAGI, 215193, 1616695, Total, 0, 0, 0, 0, 0, 0, 70000, 70000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, GADDANKERI, 215188, 1674830, Drinking water, 0, 0, 0, 0, 0, 0, 417858, 417858
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, GADDANKERI, 215188, 1674830, Roads, 0, 0, 0, 0, 0, 0, 403142, 403142
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, GADDANKERI, 215188, 1674830, Rural electrification, 0, 0, 0, 0, 0, 0, 165600, 165600
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, GADDANKERI, 215188, 1674830, Total, 0, 0, 0, 0, 0, 0, 986600, 986600
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MURNAL, 215196, 1670243, Drinking water, 0, 0, 0, 0, 0, 0, 394000, 394000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MURNAL, 215196, 1670243, Roads, 0, 0, 0, 0, 0, 0, 143000, 143000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MURNAL, 215196, 1670243, Rural electrification, 0, 0, 0, 0, 0, 0, 450668, 450668
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, MURNAL, 215196, 1670243, Total, 0, 0, 0, 0, 0, 0, 987668, 987668
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENAKATTI, 215184, 1670242, Family welfare, 0, 0, 0, 0, 0, 0, 51012, 51012
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENAKATTI, 215184, 1670242, Maintenance of community system, 0, 0, 0, 0, 0, 0, 89000, 89000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENAKATTI, 215184, 1670242, Public distribution system, 0, 0, 0, 0, 0, 0, 23947, 23947
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENAKATTI, 215184, 1670242, Roads, 0, 0, 0, 0, 0, 0, 46000, 46000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENAKATTI, 215184, 1670242, Sanitation, 0, 0, 0, 0, 0, 0, 342568, 342568
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENAKATTI, 215184, 1670242, Social welfare, 0, 0, 0, 0, 0, 0, 225710, 225710
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENAKATTI, 215184, 1670242, Technical training and vocational education, 0, 0, 0, 0, 0, 0, 20000, 20000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, BENAKATTI, 215184, 1670242, Total, 0, 0, 0, 0, 0, 0, 798237, 798237
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NAINEGALLI, 215197, 1684570, Drinking water, 0, 0, 0, 0, 0, 0, 161014, 161014
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NAINEGALLI, 215197, 1684570, Family welfare, 0, 0, 0, 0, 0, 0, 80507, 80507
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NAINEGALLI, 215197, 1684570, Roads, 0, 0, 0, 0, 0, 0, 65000, 65000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NAINEGALLI, 215197, 1684570, Rural electrification, 0, 0, 0, 0, 0, 0, 45398, 45398
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NAINEGALLI, 215197, 1684570, Sanitation, 0, 0, 0, 0, 0, 0, 429000, 429000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NAINEGALLI, 215197, 1684570, Social welfare, 0, 0, 0, 0, 0, 0, 24152, 24152
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NAINEGALLI, 215197, 1684570, Total, 0, 0, 0, 0, 0, 0, 805071, 805071
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NEERALKERI, 215198, 1631359, Agriculture, 0, 0, 0, 0, 0, 0, 365000, 365000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NEERALKERI, 215198, 1631359, Total, 0, 0, 0, 0, 0, 0, 365000, 365000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHIRUR, 215200, 1753825, Drinking water, 0, 0, 0, 0, 0, 0, 60000, 60000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHIRUR, 215200, 1753825, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 56000, 56000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHIRUR, 215200, 1753825, Roads, 0, 0, 0, 0, 0, 0, 1018000, 1018000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHIRUR, 215200, 1753825, Rural electrification, 0, 0, 0, 0, 0, 0, 160000, 160000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHIRUR, 215200, 1753825, Social welfare, 0, 0, 0, 0, 0, 0, 101000, 101000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHIRUR, 215200, 1753825, Women and child development, 0, 0, 0, 0, 0, 0, 140000, 140000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHIRUR, 215200, 1753825, Total, 0, 0, 0, 0, 0, 0, 1535000, 1535000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, YADAHALLI, 215203, 1674831, Drinking water, 0, 0, 0, 0, 0, 0, 251000, 251000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, YADAHALLI, 215203, 1674831, Land improvement, 0, 0, 0, 0, 0, 0, 205000, 205000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, YADAHALLI, 215203, 1674831, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 25910, 25910
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, YADAHALLI, 215203, 1674831, Rural electrification, 0, 0, 0, 0, 0, 0, 284000, 284000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, YADAHALLI, 215203, 1674831, Rural housing, 0, 0, 0, 0, 0, 0, 80000, 80000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, YADAHALLI, 215203, 1674831, Total, 0, 0, 0, 0, 0, 0, 845910, 845910
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, CHIKKAMYAGERI, 273094, 1763993, Agriculture, 0, 0, 0, 0, 0, 0, 332233, 332233
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, CHIKKAMYAGERI, 273094, 1763993, Cultural activities, 0, 0, 0, 0, 0, 0, 60000, 60000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, CHIKKAMYAGERI, 273094, 1763993, Drinking water, 0, 0, 0, 0, 0, 0, 556984, 556984
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, CHIKKAMYAGERI, 273094, 1763993, Health, 0, 0, 0, 0, 0, 0, 370640, 370640
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, CHIKKAMYAGERI, 273094, 1763993, Roads, 0, 0, 0, 0, 0, 0, 590900, 590900
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, CHIKKAMYAGERI, 273094, 1763993, Rural housing, 0, 0, 0, 0, 0, 0, 98000, 98000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, CHIKKAMYAGERI, 273094, 1763993, Social forestry and farm forestry, 0, 0, 0, 0, 0, 0, 137889, 137889
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, CHIKKAMYAGERI, 273094, 1763993, Total, 0, 0, 0, 0, 0, 0, 2146646, 2146646
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TIMMAPUR, 273100, 1792452, Drinking water, 0, 0, 0, 0, 0, 0, 334341, 334341
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TIMMAPUR, 273100, 1792452, Family welfare, 0, 0, 0, 0, 0, 0, 12389, 12389
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TIMMAPUR, 273100, 1792452, Health, 0, 0, 0, 0, 0, 0, 17992, 17992
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TIMMAPUR, 273100, 1792452, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 573000, 573000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TIMMAPUR, 273100, 1792452, Roads, 0, 0, 0, 0, 0, 0, 75000, 75000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, TIMMAPUR, 273100, 1792452, Total, 0, 0, 0, 0, 0, 0, 1012722, 1012722
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NEELANAGAR, 273097, 1770352, Agriculture, 0, 0, 0, 0, 0, 0, 499210, 499210
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NEELANAGAR, 273097, 1770352, Drinking water, 0, 0, 0, 0, 0, 0, 296235, 296235
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NEELANAGAR, 273097, 1770352, Roads, 0, 0, 0, 0, 0, 0, 255815, 255815
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, NEELANAGAR, 273097, 1770352, Total, 0, 0, 0, 0, 0, 0, 1051260, 1051260
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHEEGIKERI, 273099, 1682883, Health, 0, 0, 0, 0, 0, 0, 2352000, 2352000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHEEGIKERI, 273099, 1682883, Sanitation, 0, 0, 0, 0, 0, 0, 40000, 40000
2017, KARNATAKA, 29, BAGALKOT, 479, BAGALKOT, 6085, SHEEGIKERI, 273099, 1682883, Total, 0, 0, 0, 0, 0, 0, 2392000, 2392000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Cultural activities, 0, 0, 0, 0, 0, 0, 147500, 147500
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Drinking water, 0, 0, 0, 0, 0, 0, 280400, 280400
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Education, 0, 0, 0, 0, 0, 0, 60000, 60000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Libraries, 0, 0, 0, 0, 0, 0, 30000, 30000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Public distribution system, 0, 0, 0, 0, 0, 0, 50000, 50000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Roads, 0, 0, 0, 0, 0, 0, 50000, 50000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Rural electrification, 0, 0, 0, 0, 0, 0, 416000, 416000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Sanitation, 0, 0, 0, 0, 0, 0, 130700, 130700
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Social welfare, 0, 0, 0, 0, 0, 0, 61300, 61300
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ARAKERI, 215205, 1743315, Total, 0, 0, 0, 0, 0, 0, 1225900, 1225900
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, INAM - HANCHINAL, 215213, 1743318, Drinking water, 0, 0, 0, 0, 0, 0, 731932, 731932
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, INAM - HANCHINAL, 215213, 1743318, Roads, 0, 0, 0, 0, 0, 0, 138181, 138181
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, INAM - HANCHINAL, 215213, 1743318, Small-scale industries, 0, 0, 0, 0, 0, 0, 305303, 305303
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, INAM - HANCHINAL, 215213, 1743318, Welfare of the weaker sections, 0, 0, 0, 0, 0, 0, 45795, 45795
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, INAM - HANCHINAL, 215213, 1743318, Total, 0, 0, 0, 0, 0, 0, 1221211, 1221211
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, SONNA, 215220, 1674833, Drinking water, 0, 0, 0, 0, 0, 0, 45202, 45202
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, SONNA, 215220, 1674833, Roads, 0, 0, 0, 0, 0, 0, 419245, 419245
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, SONNA, 215220, 1674833, Total, 0, 0, 0, 0, 0, 0, 464447, 464447
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, GIRISAGAR, 215209, 1680132, Drinking water, 0, 0, 0, 0, 0, 0, 100000, 100000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, GIRISAGAR, 215209, 1680132, Health, 0, 0, 0, 0, 0, 0, 580100, 580100
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, GIRISAGAR, 215209, 1680132, Roads, 0, 0, 0, 0, 0, 0, 200000, 200000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, GIRISAGAR, 215209, 1680132, Sanitation, 0, 0, 0, 0, 0, 0, 560000, 560000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, GIRISAGAR, 215209, 1680132, Total, 0, 0, 0, 0, 0, 0, 1440100, 1440100
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, SUNAG, 215221, 1743325, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 76000, 76000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, SUNAG, 215221, 1743325, Roads, 0, 0, 0, 0, 0, 0, 820000, 820000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, SUNAG, 215221, 1743325, Sanitation, 0, 0, 0, 0, 0, 0, 300000, 300000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, SUNAG, 215221, 1743325, Technical training and vocational education, 0, 0, 0, 0, 0, 0, 224898, 224898
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, SUNAG, 215221, 1743325, Total, 0, 0, 0, 0, 0, 0, 1420898, 1420898
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ANAGWADI, 215204, 1751456, Drinking water, 0, 0, 0, 0, 0, 0, 94982, 94982
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ANAGWADI, 215204, 1751456, Roads, 0, 0, 0, 0, 0, 0, 40000, 40000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ANAGWADI, 215204, 1751456, Rural electrification, 0, 0, 0, 0, 0, 0, 330510, 330510
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ANAGWADI, 215204, 1751456, Rural housing, 0, 0, 0, 0, 0, 0, 475152, 475152
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ANAGWADI, 215204, 1751456, Women and child development, 0, 0, 0, 0, 0, 0, 45796, 45796
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, ANAGWADI, 215204, 1751456, Total, 0, 0, 0, 0, 0, 0, 986440, 986440
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KANDAGAL, 215214, 1743320, Drinking water, 0, 0, 0, 0, 0, 0, 387500, 387500
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KANDAGAL, 215214, 1743320, Land improvement, 0, 0, 0, 0, 0, 0, 20000, 20000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KANDAGAL, 215214, 1743320, Public distribution system, 0, 0, 0, 0, 0, 0, 23900, 23900
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KANDAGAL, 215214, 1743320, Rural electrification, 0, 0, 0, 0, 0, 0, 409500, 409500
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KANDAGAL, 215214, 1743320, Rural housing, 0, 0, 0, 0, 0, 0, 170000, 170000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KANDAGAL, 215214, 1743320, Sanitation, 0, 0, 0, 0, 0, 0, 102500, 102500
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KANDAGAL, 215214, 1743320, Women and child development, 0, 0, 0, 0, 0, 0, 23000, 23000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KANDAGAL, 215214, 1743320, Total, 0, 0, 0, 0, 0, 0, 1136400, 1136400
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KATARAKI, 215215, 1704290, Drinking water, 0, 0, 0, 0, 0, 0, 627276, 627276
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KATARAKI, 215215, 1704290, Education, 0, 0, 0, 0, 0, 0, 99043, 99043
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KATARAKI, 215215, 1704290, Family welfare, 0, 0, 0, 0, 0, 0, 104000, 104000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KATARAKI, 215215, 1704290, Health, 0, 0, 0, 0, 0, 0, 253893, 253893
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KATARAKI, 215215, 1704290, Roads, 0, 0, 0, 0, 0, 0, 544264, 544264
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KATARAKI, 215215, 1704290, Women and child development, 0, 0, 0, 0, 0, 0, 153243, 153243
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, KATARAKI, 215215, 1704290, Total, 0, 0, 0, 0, 0, 0, 1781719, 1781719
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, BADAGI, 215206, 1753828, Drinking water, 0, 0, 0, 0, 0, 0, 269653, 269653
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, BADAGI, 215206, 1753828, Health, 0, 0, 0, 0, 0, 0, 44258, 44258
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, BADAGI, 215206, 1753828, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 25000, 25000
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, BADAGI, 215206, 1753828, Roads, 0, 0, 0, 0, 0, 0, 256232, 256232
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, BADAGI, 215206, 1753828, Rural electrification, 0, 0, 0, 0, 0, 0, 520093, 520093
2017, KARNATAKA, 29, BAGALKOT, 479, BILAGI, 6086, BADAGI, 215206, 1753828, Sanitation, 0, 0, 0, 0, 0, 0, 50000, 50000
